date,open,high,low,close,volume
2005-03-11,1026.617,1031.731,1026.617,1031.731,294360883
2005-03-14,1031.765,1038.416,1031.765,1038.416,390477176
2005-03-15,1038.5,1038.5,1018.743,1018.743,322711418
2005-03-16,1017.91,1017.91,1002.8,1008.532,264976046
2005-03-17,1008.118,1008.118,996.597,996.597,255428917
2005-03-18,996.044,996.044,984.555,984.555,261528586
2005-03-21,984.113,990.67,984.113,990.67,213565445
2005-03-22,971.676,976.078,971.676,976.078,305723817
2005-03-23,975.369,983.442,970.318,970.318,297037561
2005-03-24,969.288,976.583,967.223,976.583,232094947
2005-03-25,976.094,978.38,975.01,975.01,186383056
2005-03-28,974.212,974.212,964.128,973.506,170305193
2005-03-29,973.346,975.88,968.578,968.578,173882878
2005-03-30,966.742,966.742,952.301,952.301,223741038
2005-03-31,950.019,956.039,945.092,956.039,204659549
2005-04-01,955.265,990.51,955.265,990.51,453703111
2005-04-04,981.62,981.62,972.74,972.74,318829840
2005-04-05,970.945,972.373,963.348,963.348,251500642
2005-04-06,963.349,978.03,963.349,978.03,408362941
2005-04-07,978.779,1001.027,978.779,985.123,543653589
2005-04-08,984.794,1002.468,984.794,1002.468,337049620
2005-04-11,1002.877,1002.877,993.198,995.76,412286038
2005-04-12,993.247,993.247,981.095,981.095,262110788
2005-04-13,987.873,1007.608,987.873,1003.32,462419738
2005-04-14,1007.806,1007.806,995.383,995.383,344111817
2005-04-15,992.316,992.316,983.889,983.889,293921632
2005-04-18,981.398,981.398,971.471,971.471,259007136
2005-04-19,970.773,973.611,970.773,973.611,279039073
2005-04-20,973.09,973.09,960.201,966.069,214067273
2005-04-21,964.909,964.909,958.314,958.314,234322395
2005-04-22,957.225,960.176,956.405,956.405,234771200
2005-04-25,940.787,944.958,940.787,944.958,278824264
2005-04-26,944.238,947.895,941.396,947.895,263338193
2005-04-27,942.753,942.753,932.015,932.015,336020317
2005-04-28,928.074,941.697,928.074,941.697,393356773
2005-04-29,940.953,940.953,932.53,932.53,270786567
2005-05-09,933.778,933.778,911.563,911.563,255183542
2005-05-10,909.85,916.113,907.917,916.113,239576834
2005-05-11,915.272,915.272,905.316,905.316,208618527
2005-05-12,904.013,904.013,885.251,885.865,322960138
2005-05-13,883.901,883.901,880.137,883.512,364288185
2005-05-16,882.402,882.402,873.692,873.692,259441953
2005-05-17,871.59,884.642,871.59,880.577,275906748
2005-05-18,878.784,878.797,873.984,878.797,212929659
2005-05-19,877.799,878.11,866.368,878.11,266061928
2005-05-20,876.648,880.637,876.412,876.412,193457262
2005-05-23,872.468,872.468,852.183,852.183,208537922
2005-05-24,849.741,852.246,846.218,852.246,313672425
2005-05-25,851.512,854.587,850.875,850.875,202603881
2005-05-26,849.759,849.759,840.499,840.499,192615109
2005-05-27,838.703,838.703,833.564,833.564,206305862
2005-05-30,832.046,839.137,830.322,839.137,206439096
2005-05-31,841.068,843.6,841.068,841.306,213965810
2005-06-01,840.947,840.947,824.388,824.388,224235938
2005-06-02,823.171,823.171,804.936,808.13,271830301
2005-06-03,806.448,806.448,799.041,803.473,202185901
2005-06-06,802.194,819.897,802.194,819.897,257227499
2005-06-07,822.826,823.401,818.315,818.315,350322941
2005-06-08,882.167,886.625,882.167,886.625,913530861
2005-06-09,887.3,894.774,887.3,891.894,915617651
2005-06-10,891.817,891.817,874.888,875.379,536783379
2005-06-13,868.024,868.024,864.316,867.301,419961409
2005-06-14,869.219,873.264,862.259,862.259,413476187
2005-06-15,860.447,860.447,849.043,849.043,309252742
2005-06-16,846.904,857.331,846.904,857.331,309720869
2005-06-17,864.02,865.229,863.759,863.759,540059677
2005-06-20,863.854,885.11,863.854,885.11,457235823
2005-06-21,885.917,885.917,875.99,875.99,328212101
2005-06-22,874.328,875.622,870.566,875.622,293534104
2005-06-23,874.55,875.462,868.773,868.773,262459140
2005-06-24,868.037,874.573,868.037,874.573,249649951
2005-06-27,878.774,890.402,878.774,888.223,452339528
2005-06-28,888.929,888.929,878.104,878.104,309586617
2005-06-29,888.039,888.039,875.304,875.304,457812366
2005-06-30,873.998,873.998,855.456,855.456,326466468
2005-07-01,853.024,853.024,844.23,844.23,295100548
2005-07-04,840.821,840.821,830.795,840.773,287175863
2005-07-05,836.977,837.18,831.069,831.069,215589510
2005-07-06,832.509,832.509,826.753,826.753,192997694
2005-07-07,825.624,829.512,825.624,829.512,169019842
2005-07-08,827.707,827.707,815.583,815.583,199352315
2005-07-11,818.238,820.263,808.766,808.766,248121040
2005-07-12,804.904,830.477,804.904,830.477,444665504
2005-07-13,828.697,831.087,825.705,825.705,255947434
2005-07-14,823.453,827.39,823.453,827.39,301986260
2005-07-15,826.865,826.865,818.397,818.397,287052071
2005-07-18,815.262,815.262,805.63,808.579,218708835
2005-07-19,807.477,808.629,805.71,808.629,213429343
2005-07-20,808.598,818.134,808.598,818.134,251646317
2005-07-21,818.014,821.678,815.034,821.678,299170214
2005-07-22,821.678,833.382,821.678,833.382,647906081
2005-07-25,832.161,832.161,828.53,830.651,302058607
2005-07-26,831.129,851.426,831.129,848.277,628837840
2005-07-27,847.781,866.037,847.781,866.037,608089534
2005-07-28,867.256,871.424,864.489,864.489,544576003
2005-07-29,862.899,862.899,862.553,862.553,467273657
2005-08-01,862.428,865.682,862.428,865.682,386797978
2005-08-02,866.86,876.174,866.86,876.174,439094926
2005-08-03,877.31,886.028,877.31,882.115,767750829
2005-08-04,880.702,880.702,877.458,879.671,448649681
2005-08-05,879.583,895.89,879.583,895.89,569522517
2005-08-08,898.686,903.966,898.686,902.916,642337647
2005-08-09,902.047,909.236,900.423,909.236,563011122
2005-08-10,909.402,913.27,901.138,913.27,585854526
2005-08-11,913.291,924.4,913.291,924.4,791325719
2005-08-12,927.078,927.078,915.702,915.702,917546749
2005-08-15,914.689,929.626,914.689,929.626,554889652
2005-08-16,930.318,930.318,920.306,922.601,633142120
2005-08-17,923.236,929.272,919.921,929.272,660030790
2005-08-18,942.415,942.415,911.761,911.761,1326721977
2005-08-19,908.6,913.973,908.6,912.627,710674859
2005-08-22,913.114,917.653,912.211,917.653,659706347
2005-08-23,918.161,918.161,906.655,910.619,503942352
2005-08-24,911.858,918.976,911.858,918.976,546800273
2005-08-25,919.533,919.533,913.181,916.989,611199601
2005-08-26,916.581,916.581,909.814,913.295,503815813
2005-08-29,913.374,913.374,897.238,900.069,517248258
2005-08-30,898.062,898.062,897.863,897.891,412326037
2005-08-31,897.165,910.624,897.165,910.624,430613748
2005-09-01,910.545,924.785,910.545,924.785,647482881
2005-09-02,925.611,926.824,923.856,926.824,503957420
2005-09-05,926.694,930.53,925.277,930.53,511180634
2005-09-06,931.213,933.297,915.421,915.421,626834993
2005-09-07,913.835,929.645,913.835,929.645,558257752
2005-09-08,931.103,932.587,931.103,932.033,646672322
2005-09-09,932.483,932.483,927.146,929.698,476458803
2005-09-12,926.543,928.819,926.543,928.819,367054756
2005-09-13,936.26,941.824,936.26,941.824,503528981
2005-09-14,945.534,948.071,945.534,948.071,582031340
2005-09-15,949.613,951.174,949.613,951.174,538784710
2005-09-16,946.673,948.703,946.673,948.703,457525956
2005-09-19,951.025,953.983,951.025,953.983,479831775
2005-09-20,944.588,946.156,944.588,946.156,679080071
2005-09-21,930.013,930.013,929.262,929.262,609982080
2005-09-22,908.994,908.994,906.983,906.983,571250361
2005-09-23,906.527,906.527,903.396,903.396,338874271
2005-09-26,902.539,903.088,901.769,903.088,289920918
2005-09-27,903.414,903.414,890.25,890.25,347531025
2005-09-28,888.718,891.513,886.863,886.863,276437389
2005-09-29,888.65,899.227,888.65,899.227,403782596
2005-09-30,899.672,903.055,899.672,903.055,297157991
2005-10-10,901.49,901.49,890.681,890.681,199257592
2005-10-11,890.213,901.625,890.213,901.625,233394388
2005-10-12,904.272,905.317,901.411,905.317,410656824
2005-10-13,906.292,906.292,899.285,899.285,356234293
2005-10-14,898.839,898.839,887.561,887.561,341048623
2005-10-17,886.449,886.449,872.799,875.455,327520986
2005-10-18,874.908,879.84,874.908,879.84,326106742
2005-10-19,879.623,880.348,875.428,875.428,340565053
2005-10-20,875.015,875.015,867.204,873.699,363735444
2005-10-21,873.613,877.16,873.613,877.16,349578742
2005-10-24,877.623,877.623,874.725,875.931,492411651
2005-10-25,875.865,875.865,864.124,864.124,417927167
2005-10-26,862.538,862.538,845.454,845.454,415741572
2005-10-27,842.836,843.382,841.546,841.546,418806348
2005-10-28,840.785,840.785,829.9,833.957,345260630
2005-10-31,831.016,842.278,831.016,842.278,336301260
2005-11-01,842.236,842.236,833.501,838.278,292502221
2005-11-02,838.818,848.897,838.818,848.897,402916973
2005-11-03,848.936,848.936,840.039,840.039,338715329
2005-11-04,840.188,844.36,840.188,844.36,275580260
2005-11-07,841.817,843.225,837.419,843.225,257063650
2005-11-08,842.357,846.296,842.357,846.296,309663003
2005-11-09,846.208,846.208,844.465,844.465,350186905
2005-11-10,844.225,844.225,827.903,827.903,335061936
2005-11-11,826.378,826.538,824.389,826.538,287016107
2005-11-14,822.949,822.949,822.907,822.907,195664803
2005-11-15,822.53,822.53,820.349,820.349,246267326
2005-11-16,820.543,831.397,813.865,831.397,343286023
2005-11-17,831.584,831.584,827.901,827.901,262431438
2005-11-18,827.959,848.862,827.959,846.313,574842430
2005-11-21,846.638,849.341,846.638,849.341,300460679
2005-11-22,849.493,849.493,835.277,835.277,276180588
2005-11-23,834.552,840.817,834.552,840.817,246050546
2005-11-24,840.604,847.936,840.604,845.483,447371665
2005-11-25,844.922,846.415,844.561,846.415,240670156
2005-11-28,844.619,845.319,844.619,844.82,222744140
2005-11-29,844.587,844.587,835.291,835.291,200758545
2005-11-30,834.446,834.446,829.117,834.359,172670850
2005-12-01,834.0,836.041,834.0,835.493,190201983
2005-12-02,836.851,836.851,834.202,835.91,402544190
2005-12-05,836.535,836.535,825.916,825.916,306262337
2005-12-06,824.622,832.284,824.622,832.284,284974029
2005-12-07,832.284,839.328,832.284,839.328,291197805
2005-12-08,839.952,839.952,836.952,839.038,292644151
2005-12-09,838.79,850.356,838.79,850.356,324516602
2005-12-12,850.091,851.401,850.091,851.401,250807396
2005-12-13,851.154,852.49,848.005,852.49,300640692
2005-12-14,856.156,858.274,852.994,858.274,378468096
2005-12-15,859.136,861.398,858.976,858.976,497651807
2005-12-16,858.326,866.224,858.326,866.224,350620971
2005-12-19,867.761,871.468,867.761,871.468,419619349
2005-12-20,871.417,873.167,868.481,873.167,368645138
2005-12-21,873.261,873.261,867.737,867.737,355594093
2005-12-22,866.933,872.328,866.895,872.328,316453650
2005-12-23,872.757,879.128,872.757,879.128,371559636
2005-12-26,886.38,887.174,886.38,887.174,529160791
2005-12-27,886.196,887.308,886.196,887.308,401295430
2005-12-28,887.169,891.092,886.968,891.092,396614554
2005-12-29,890.613,895.856,890.613,895.856,526224166
2005-12-30,901.072,901.072,890.492,890.492,590790509
2006-01-04,887.978,900.517,887.978,900.517,643204331
2006-01-05,900.517,919.629,900.517,919.629,937241558
2006-01-06,920.664,929.32,920.664,929.277,966332521
2006-01-09,930.422,932.152,930.422,931.267,746156607
2006-01-10,932.518,933.495,926.84,933.495,744536689
2006-01-11,932.592,934.194,930.277,930.277,886591827
2006-01-12,929.289,938.584,929.289,938.584,717092416
2006-01-13,939.044,939.044,931.99,932.329,657785010
2006-01-16,931.617,931.617,917.838,917.838,663950682
2006-01-17,916.331,920.998,916.331,920.998,531468214
2006-01-18,920.502,939.223,920.502,939.223,647395216
2006-01-19,941.967,952.041,941.967,952.041,1025238253
2006-01-20,950.968,956.254,950.968,956.254,916641427
2006-01-23,956.254,957.949,956.254,957.949,733574155
2006-01-24,957.922,959.388,955.07,955.07,731382106
2006-01-25,955.469,961.832,954.178,961.832,672368696
2006-02-06,963.743,985.957,963.743,985.957,816310746
2006-02-07,987.394,987.394,983.086,983.484,1047527591
2006-02-08,983.653,985.765,979.386,985.765,924383115
2006-02-09,985.588,985.588,974.165,974.165,749422991
2006-02-10,973.871,985.283,973.871,985.283,721211885
2006-02-13,986.008,986.008,976.871,985.072,700207591
2006-02-14,985.318,988.0,984.784,988.0,540600570
2006-02-15,989.062,995.175,989.062,990.598,835320063
2006-02-16,990.301,990.301,966.814,966.814,799417211
2006-02-17,967.843,972.814,967.843,968.809,588218846
2006-02-20,970.367,975.103,969.785,969.785,595442218
2006-02-21,969.357,987.744,969.357,987.744,889243736
2006-02-22,988.418,998.111,988.418,989.116,960930451
2006-02-23,989.397,992.063,985.613,992.063,635220777
2006-02-24,994.035,1000.755,994.035,1000.755,722049658
2006-02-27,1001.929,1001.929,996.838,996.838,540141866
2006-02-28,995.345,997.969,991.655,997.969,487236406
2006-03-01,999.639,1002.583,999.639,1002.583,490981282
2006-03-02,1003.132,1003.132,990.101,990.101,701934312
2006-03-03,990.293,997.103,988.788,997.103,639625935
2006-03-06,997.184,997.222,994.67,994.67,562033818
2006-03-07,995.254,995.254,974.41,974.41,661216032
2006-03-08,957.941,965.011,957.941,965.011,579044164
2006-03-09,964.221,965.513,963.982,965.513,374205911
2006-03-10,966.076,969.334,966.076,969.334,412400095
2006-03-13,968.928,979.082,968.928,979.082,391010183
2006-03-14,977.411,980.889,977.411,980.889,384248684
2006-03-15,988.976,990.672,988.976,990.672,516785689
2006-03-16,987.267,987.267,986.609,986.609,431558409
2006-03-17,981.711,983.796,981.711,983.796,544193841
2006-03-20,983.823,995.259,983.823,995.259,437838574
2006-03-21,995.115,996.687,993.734,993.734,457542759
2006-03-22,993.311,995.73,990.007,995.73,461082635
2006-03-23,994.921,996.35,990.426,996.35,598781885
2006-03-24,996.777,996.777,992.443,992.443,619302590
2006-03-27,992.257,994.354,990.086,994.354,420627030
2006-03-28,993.993,996.755,993.293,996.755,511820167
2006-03-29,996.934,1004.989,996.934,1004.989,785835740
2006-03-30,1005.134,1005.134,998.482,998.482,547860143
2006-03-31,996.586,999.829,996.586,999.829,587118800
2006-04-03,1002.486,1009.953,1002.486,1009.953,741194522
2006-04-04,1011.203,1019.998,1011.203,1019.998,892413275
2006-04-05,1022.591,1029.274,1022.591,1029.274,1027952572
2006-04-06,1032.236,1032.236,1029.436,1029.436,1055255805
2006-04-07,1031.035,1031.035,1026.931,1029.409,1082220804
2006-04-10,1030.864,1044.848,1030.864,1044.848,984059136
2006-04-11,1047.854,1054.374,1047.854,1054.374,1093982975
2006-04-12,1054.201,1054.201,1046.232,1046.232,867613251
2006-04-13,1045.75,1045.75,1032.119,1032.119,1060198765
2006-04-14,1030.986,1056.892,1030.986,1056.892,1175499273
2006-04-17,1055.697,1066.0,1055.697,1064.554,1117477007
2006-04-18,1064.365,1077.137,1064.365,1070.211,976624080
2006-04-19,1073.27,1073.27,1065.871,1072.728,943073860
2006-04-20,1074.612,1074.612,1061.492,1061.492,1034198343
2006-04-21,1061.643,1072.528,1061.643,1072.528,1194602191
2006-04-24,1076.965,1076.965,1059.499,1059.595,1330269807
2006-04-25,1057.666,1057.666,1049.792,1049.792,1174402760
2006-04-26,1048.965,1065.175,1048.965,1065.175,1352692552
2006-04-27,1064.987,1064.987,1061.931,1061.931,960451557
2006-04-28,1055.011,1066.88,1055.011,1066.88,1028750674
2006-05-08,1069.91,1103.736,1069.91,1103.736,1325412610
2006-05-09,1108.636,1122.552,1108.636,1122.552,1565441058
2006-05-10,1124.561,1132.291,1124.561,1132.291,1504502771
2006-05-11,1136.98,1151.065,1122.479,1122.479,1765879576
2006-05-12,1118.108,1150.352,1118.108,1150.352,1474013766
2006-05-15,1155.771,1198.186,1155.771,1198.186,2103143842
2006-05-16,1219.986,1219.986,1190.345,1190.345,2456369208
2006-05-17,1196.278,1211.978,1196.278,1211.978,1640489048
2006-05-18,1200.629,1201.324,1193.863,1201.324,1455625897
2006-05-19,1204.219,1227.818,1204.219,1227.818,1655379861
2006-05-22,1234.336,1245.928,1234.336,1245.504,1883874157
2006-05-23,1243.89,1243.89,1207.18,1207.18,1668965501
2006-05-24,1217.27,1217.27,1176.625,1193.778,1474097085
2006-05-25,1186.404,1186.404,1173.611,1183.801,1031864534
2006-05-26,1188.356,1203.069,1188.356,1203.069,1063935051
2006-05-29,1209.159,1234.033,1209.159,1234.033,1466524047
2006-05-30,1243.746,1243.746,1241.295,1241.295,1448616494
2006-05-31,1239.415,1249.584,1239.415,1240.446,1476544847
2006-06-01,1243.403,1270.666,1243.403,1270.666,1549024889
2006-06-02,1272.22,1272.22,1262.299,1262.299,1829235268
2006-06-05,1267.06,1272.585,1264.936,1272.585,1503664950
2006-06-06,1274.3,1283.903,1274.3,1276.654,1431044156
2006-06-07,1275.828,1275.828,1206.642,1206.642,1560539859
2006-06-08,1196.835,1214.935,1195.648,1214.935,1330603567
2006-06-09,1208.885,1209.258,1186.51,1186.51,1113081146
2006-06-12,1180.029,1188.19,1180.029,1186.92,698602832
2006-06-13,1187.023,1187.023,1176.185,1182.457,703093140
2006-06-14,1178.725,1178.725,1156.55,1162.021,744873094
2006-06-15,1161.643,1165.052,1161.391,1161.391,590584383
2006-06-16,1178.62,1189.328,1178.62,1189.328,796967014
2006-06-19,1196.713,1196.713,1195.342,1195.342,784766306
2006-06-20,1195.16,1200.316,1195.16,1200.316,678494857
2006-06-21,1199.39,1199.39,1191.501,1199.271,936419604
2006-06-22,1196.873,1196.873,1194.799,1194.799,696596038
2006-06-23,1191.924,1197.237,1191.924,1197.237,666722870
2006-06-26,1197.157,1215.738,1197.157,1215.738,915099337
2006-06-27,1216.38,1216.38,1212.231,1213.185,751110384
2006-06-28,1211.865,1217.175,1209.829,1217.175,836503585
2006-06-29,1218.722,1247.413,1218.722,1247.413,1376818434
2006-06-30,1253.8,1253.8,1241.683,1247.727,1318742689
2006-07-03,1252.51,1263.329,1252.51,1263.329,1082515814
2006-07-04,1265.074,1265.074,1250.752,1250.752,1272800308
2006-07-05,1249.886,1249.886,1228.277,1235.049,935772170
2006-07-06,1234.211,1255.654,1234.211,1255.654,922590718
2006-07-07,1258.571,1258.571,1247.539,1247.539,900350288
2006-07-10,1248.534,1248.534,1238.309,1247.439,779116976
2006-07-11,1249.424,1249.424,1243.391,1247.526,826874084
2006-07-12,1247.1,1252.657,1247.1,1248.793,1027906942
2006-07-13,1246.065,1246.065,1188.87,1188.87,1457015785
2006-07-14,1178.952,1198.686,1178.952,1194.721,938164650
2006-07-17,1191.116,1209.873,1191.116,1209.873,753053207
2006-07-18,1208.768,1211.179,1202.751,1211.179,643689309
2006-07-19,1209.241,1209.241,1181.697,1183.169,692786540
2006-07-20,1181.34,1187.422,1181.34,1187.422,539688620
2006-07-21,1187.374,1193.664,1187.344,1193.664,552110854
2006-07-24,1182.25,1191.875,1182.25,1191.875,563353522
2006-07-25,1208.38,1208.444,1208.38,1208.444,625979182
2006-07-26,1208.007,1209.519,1208.007,1209.519,589752732
2006-07-27,1209.453,1209.453,1195.824,1197.064,707099623
2006-07-28,1196.652,1196.652,1180.168,1188.21,682706892
2006-07-31,1185.6,1185.6,1145.257,1145.257,704828631
2006-08-01,1144.557,1147.65,1138.162,1138.162,522970155
2006-08-02,1137.698,1137.698,1128.678,1134.841,532160309
2006-08-03,1139.357,1139.357,1133.893,1136.599,417283321
2006-08-04,1137.372,1137.372,1111.831,1111.831,532296987
2006-08-07,1108.14,1108.14,1094.569,1094.569,473894869
2006-08-08,1094.564,1119.201,1094.564,1119.201,426516006
2006-08-09,1121.063,1121.063,1113.089,1116.808,379452029
2006-08-10,1117.063,1138.075,1117.063,1138.075,553229310
2006-08-11,1138.364,1140.166,1136.855,1140.166,493518608
2006-08-14,1140.181,1140.181,1111.948,1113.467,462522769
2006-08-15,1113.224,1131.991,1113.224,1131.991,425997799
2006-08-16,1132.823,1144.743,1132.823,1144.743,603841000
2006-08-17,1143.742,1143.742,1128.238,1135.083,466851341
2006-08-18,1133.573,1135.081,1131.805,1131.805,353932202
2006-08-21,1103.695,1129.446,1103.695,1129.446,417701781
2006-08-22,1128.607,1138.118,1128.607,1138.118,491980452
2006-08-23,1137.68,1140.078,1137.68,1138.592,542598907
2006-08-24,1139.676,1144.738,1137.309,1144.738,490147600
2006-08-25,1145.899,1153.349,1145.899,1152.079,616844001
2006-08-28,1154.517,1173.062,1154.517,1173.062,684677077
2006-08-29,1176.632,1185.022,1174.204,1174.204,883952791
2006-08-30,1172.784,1175.716,1172.044,1175.716,507929862
2006-08-31,1175.774,1179.853,1175.774,1179.853,655030343
2006-09-01,1168.684,1169.278,1168.684,1169.278,769487419
2006-09-04,1180.653,1182.625,1180.653,1182.625,602111161
2006-09-05,1180.354,1180.354,1179.513,1179.513,679448420
2006-09-06,1179.212,1184.534,1179.212,1184.534,618627191
2006-09-07,1171.804,1171.804,1168.437,1168.437,745088802
2006-09-08,1167.229,1171.445,1167.229,1171.309,458394571
2006-09-11,1164.766,1173.792,1164.766,1173.792,556812780
2006-09-12,1173.937,1184.497,1173.937,1184.497,727312342
2006-09-13,1185.926,1194.95,1180.849,1180.849,974763271
2006-09-14,1180.017,1180.017,1170.882,1174.411,625767112
2006-09-15,1174.422,1201.043,1174.422,1201.043,1018303727
2006-09-18,1206.569,1215.604,1206.569,1214.628,911067329
2006-09-19,1217.043,1217.043,1214.264,1214.264,714485256
2006-09-20,1212.175,1212.175,1209.01,1209.01,581038283
2006-09-21,1209.566,1211.184,1209.566,1211.184,647172921
2006-09-22,1211.673,1211.673,1196.795,1196.795,628285012
2006-09-25,1194.391,1194.391,1189.922,1189.922,585417398
2006-09-26,1189.043,1189.043,1182.407,1182.407,508307398
2006-09-27,1182.297,1189.673,1182.276,1189.673,383675278
2006-09-28,1190.555,1198.263,1190.555,1198.263,578253417
2006-09-29,1199.559,1209.005,1199.559,1208.226,641168290
2006-10-09,1219.406,1231.715,1219.406,1231.715,969187826
2006-10-10,1235.284,1238.97,1235.284,1237.391,1202350996
2006-10-11,1236.836,1240.383,1232.053,1240.383,1051223274
2006-10-12,1241.597,1248.168,1241.597,1248.168,1570968089
2006-10-13,1247.315,1250.447,1247.315,1248.447,990651755
2006-10-16,1250.924,1250.924,1238.47,1238.47,1002835945
2006-10-17,1237.014,1238.989,1233.429,1233.429,716603802
2006-10-18,1232.939,1248.463,1232.939,1248.463,747141911
2006-10-19,1249.881,1252.12,1249.881,1251.33,767914433
2006-10-20,1252.7,1252.7,1246.242,1246.242,782916846
2006-10-23,1246.216,1246.216,1224.379,1224.379,947787154
2006-10-24,1222.191,1253.508,1222.191,1253.508,875964257
2006-10-25,1255.825,1257.132,1249.446,1257.132,1037111337
2006-10-26,1257.132,1262.305,1257.132,1261.836,985761158
2006-10-27,1261.328,1261.328,1254.877,1260.024,1332131488
2006-10-30,1262.088,1282.192,1262.088,1282.192,1455777560
2006-10-31,1285.679,1302.344,1285.679,1302.215,1387215852
2006-11-01,1303.408,1321.406,1303.408,1321.406,1344698540
2006-11-02,1324.069,1329.999,1324.069,1329.999,1422291807
2006-11-03,1332.694,1341.46,1332.694,1333.867,1343372207
2006-11-06,1325.512,1370.944,1325.512,1370.944,1598351710
2006-11-07,1375.236,1375.236,1355.978,1364.273,1440108353
2006-11-08,1363.699,1363.699,1340.113,1340.113,890205536
2006-11-09,1334.734,1360.596,1334.734,1360.596,1083062397
2006-11-10,1362.938,1362.938,1335.431,1335.431,1472666402
2006-11-13,1333.717,1333.717,1302.687,1302.687,1014723353
2006-11-14,1299.616,1304.106,1274.739,1304.106,886592817
2006-11-15,1301.417,1349.145,1301.417,1349.145,1186806750
2006-11-16,1352.528,1365.401,1340.694,1340.694,1552943110
2006-11-17,1333.073,1378.995,1333.073,1378.995,1241456571
2006-11-20,1386.977,1408.716,1386.084,1408.716,1603734436
2006-11-21,1406.067,1425.161,1406.067,1425.161,1375665273
2006-11-22,1420.422,1431.112,1420.422,1426.548,1591099136
2006-11-23,1425.778,1443.793,1425.778,1440.098,1375287304
2006-11-24,1438.314,1443.365,1431.719,1443.365,1417228784
2006-11-27,1439.729,1461.648,1439.729,1461.648,1429523958
2006-11-28,1460.77,1460.77,1451.107,1455.439,1227650101
2006-11-29,1433.108,1472.412,1433.108,1472.412,1269708583
2006-11-30,1477.01,1524.846,1477.01,1524.846,1841414994
2006-12-01,1530.529,1550.104,1530.529,1533.013,1780746938
2006-12-04,1537.595,1574.256,1537.595,1574.256,1893824617
2006-12-05,1579.124,1589.932,1579.124,1585.13,1771652184
2006-12-06,1585.674,1585.674,1548.092,1563.425,2143384112
2006-12-07,1560.171,1595.368,1560.171,1570.254,2054540189
2006-12-08,1554.188,1554.188,1508.222,1508.222,1627887676
2006-12-11,1545.969,1573.869,1545.969,1573.869,1392294067
2006-12-12,1580.655,1586.934,1566.363,1586.934,1549927524
2006-12-13,1588.363,1603.872,1587.795,1603.872,1468176278
2006-12-14,1607.186,1627.307,1607.186,1627.307,1369557000
2006-12-15,1639.163,1644.067,1639.163,1644.067,1298200925
2006-12-18,1675.154,1675.154,1667.323,1667.323,1665303722
2006-12-19,1663.353,1678.488,1663.353,1678.488,1788658635
2006-12-20,1682.469,1685.172,1682.469,1685.172,1547541875
2006-12-21,1679.821,1679.821,1648.959,1648.959,1776903435
2006-12-22,1640.92,1640.92,1637.68,1637.68,1280625476
2006-12-25,1679.963,1679.963,1668.705,1668.705,1501124591
2006-12-26,1673.55,1688.033,1665.945,1688.033,1544817318
2006-12-27,1688.034,1718.087,1688.034,1718.087,1526226555
2006-12-28,1720.887,1720.887,1704.716,1715.757,1556477012
